NAME,POP,DENSITY,SURFACE_AREA,DATE_CODE,DATE_DESC,state,county,PERIOD_CODE,PERIOD_DESC,BIRTHS,DEATHS,NATURALINC,INTERNATIONALMIG,DOMESTICMIG,NETMIG,RESIDUAL,RBIRTH,RDEATH,RNATURALCHG,RINTERNATIONALMIG,RDOMESTICMIG,RNETMIG
"Houston County, Tennessee",7954,39.712417,200.29,-8,7/1/2002 to 6/30/2003,47,83,-8,7/1/2002 to 6/30/2003,92,114,-22,,,-16,,11.5665,14.3324,-2.7659,,,-2.0116
"Houston County, Tennessee",7976,39.82225773,200.29,-7,7/1/2003 to 6/30/2004,47,83,-7,7/1/2003 to 6/30/2004,97,112,-15,,,44,,12.1615,14.0421,-1.8806,,,5.5165
"Houston County, Tennessee",7854,39.21314095,200.29,-6,7/1/2004 to 6/30/2005,47,83,-6,7/1/2004 to 6/30/2005,100,121,-21,,,-92,,12.7324,15.4062,-2.6738,,,-11.7138
"Houston County, Tennessee",7916,39.5226921,200.29,-5,7/1/2005 to 6/30/2006,47,83,-5,7/1/2005 to 6/30/2006,114,116,-2,,,72,,14.4012,14.6539,-0.2527,,,9.0955
"Houston County, Tennessee",7915,39.51769934,200.29,-4,7/1/2006 to 6/30/2007,47,83,-4,7/1/2006 to 6/30/2007,95,107,-12,,,18,,12.0025,13.5186,-1.5161,,,2.2742
"Houston County, Tennessee",8035,40.1168306,200.29,-3,7/1/2007 to 6/30/2008,47,83,-3,7/1/2007 to 6/30/2008,104,104,0,,,120,,12.9434,12.9434,0,,,14.9347
"Houston County, Tennessee",8116,40.5212442,200.29,-2,7/1/2008 to 6/30/2009,47,83,-2,7/1/2008 to 6/30/2009,115,108,7,,,75,,14.1695,13.307,0.8625,,,9.241
"Houston County, Tennessee",8152,40.70098357,200.29,-1,7/1/2009 to 6/30/2010,47,83,-1,7/1/2009 to 6/30/2010,90,99,-9,,,46,,11.0402,12.1443,-1.104,,,5.6428
"Humphreys County, Tennessee",17932,33.78551511,530.76,0,4/1/2000 to 6/30/2000,47,85,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Humphreys County, Tennessee",18048,34.00406964,530.76,-9,7/1/2001 to 6/30/2002,47,85,-9,7/1/2001 to 6/30/2002,214,191,23,,,120,,11.8573,10.5829,1.2744,,,6.6489
"Humphreys County, Tennessee",17948,33.81566056,530.76,-8,7/1/2002 to 6/30/2003,47,85,-8,7/1/2002 to 6/30/2003,219,216,3,,,-89,,12.2019,12.0348,0.1671,,,-4.9588
"Humphreys County, Tennessee",17915,33.75348557,530.76,-7,7/1/2003 to 6/30/2004,47,85,-7,7/1/2003 to 6/30/2004,219,205,14,,,-31,,12.2244,11.4429,0.7815,,,-1.7304
"Humphreys County, Tennessee",17846,33.62348331,530.76,-6,7/1/2004 to 6/30/2005,47,85,-6,7/1/2004 to 6/30/2005,212,222,-10,,,-39,,11.8794,12.4398,-0.5603,,,-2.1854
"Humphreys County, Tennessee",17917,33.75725375,530.76,-5,7/1/2005 to 6/30/2006,47,85,-5,7/1/2005 to 6/30/2006,217,216,1,,,85,,12.1114,12.0556,0.0558,,,4.7441
"Humphreys County, Tennessee",18108,34.11711508,530.76,-4,7/1/2006 to 6/30/2007,47,85,-4,7/1/2006 to 6/30/2007,225,207,18,,,187,,12.4254,11.4314,0.994,,,10.3269
"Humphreys County, Tennessee",18264,34.41103324,530.76,-3,7/1/2007 to 6/30/2008,47,85,-3,7/1/2007 to 6/30/2008,224,207,17,,,141,,12.2646,11.3338,0.9308,,,7.7201
"Humphreys County, Tennessee",18254,34.39219233,530.76,-2,7/1/2008 to 6/30/2009,47,85,-2,7/1/2008 to 6/30/2009,208,211,-3,,,-7,,11.3948,11.5591,-0.1643,,,-0.3835
"Humphreys County, Tennessee",18299,34.47697641,530.76,-1,7/1/2009 to 6/30/2010,47,85,-1,7/1/2009 to 6/30/2010,186,210,-24,,,63,,10.1645,11.476,-1.3115,,,3.4428
"Jackson County, Tennessee",10987,35.59926125,308.63,0,4/1/2000 to 6/30/2000,47,87,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Jackson County, Tennessee",11104,35.97835596,308.63,-9,7/1/2001 to 6/30/2002,47,87,-9,7/1/2001 to 6/30/2002,106,157,-51,,,145,,9.5461,14.139,-4.5929,,,13.0584
"Jackson County, Tennessee",11082,35.90707319,308.63,-8,7/1/2002 to 6/30/2003,47,87,-8,7/1/2002 to 6/30/2003,97,139,-42,,,29,,8.7529,12.5429,-3.7899,,,2.6169
"Jackson County, Tennessee",11078,35.89411269,308.63,-7,7/1/2003 to 6/30/2004,47,87,-7,7/1/2003 to 6/30/2004,94,129,-35,,,41,,8.4853,11.6447,-3.1594,,,3.701
"Jackson County, Tennessee",11066,35.85523118,308.63,-6,7/1/2004 to 6/30/2005,47,87,-6,7/1/2004 to 6/30/2005,126,136,-10,,,10,,11.3862,12.2899,-0.9037,,,0.9037
"Jackson County, Tennessee",10978,35.57010012,308.63,-5,7/1/2005 to 6/30/2006,47,87,-5,7/1/2005 to 6/30/2006,107,170,-63,,,-15,,9.7468,15.4855,-5.7388,,,-1.3664
"Jackson County, Tennessee",10839,35.11972265,308.63,-4,7/1/2006 to 6/30/2007,47,87,-4,7/1/2006 to 6/30/2007,98,120,-22,,,-110,,9.0414,11.0711,-2.0297,,,-10.1485
"Jackson County, Tennessee",10845,35.1391634,308.63,-3,7/1/2007 to 6/30/2008,47,87,-3,7/1/2007 to 6/30/2008,112,135,-23,,,30,,10.3273,12.4481,-2.1208,,,2.7663
"Jackson County, Tennessee",10934,35.42753459,308.63,-2,7/1/2008 to 6/30/2009,47,87,-2,7/1/2008 to 6/30/2009,105,145,-40,,,127,,9.6031,13.2614,-3.6583,,,11.6151
"Jackson County, Tennessee",10851,35.15860415,308.63,-1,7/1/2009 to 6/30/2010,47,87,-1,7/1/2009 to 6/30/2010,99,144,-45,,,-41,,9.1236,13.2707,-4.1471,,,-3.7785
"Jefferson County, Tennessee",44308,161.0789981,275.07,0,4/1/2000 to 6/30/2000,47,89,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Jefferson County, Tennessee",45175,164.230923,275.07,-9,7/1/2001 to 6/30/2002,47,89,-9,7/1/2001 to 6/30/2002,520,432,88,,,548,,11.5108,9.5628,1.948,,,12.1306
"Jefferson County, Tennessee",45752,166.3285709,275.07,-8,7/1/2002 to 6/30/2003,47,89,-8,7/1/2002 to 6/30/2003,525,436,89,,,526,,11.4749,9.5296,1.9453,,,11.4968
"Jefferson County, Tennessee",46845,170.3021049,275.07,-7,7/1/2003 to 6/30/2004,47,89,-7,7/1/2003 to 6/30/2004,507,470,37,,,1093,,10.8229,10.0331,0.7898,,,23.3323
"Jefferson County, Tennessee",47411,172.359763,275.07,-6,7/1/2004 to 6/30/2005,47,89,-6,7/1/2004 to 6/30/2005,526,451,75,,,543,,11.0945,9.5126,1.5819,,,11.453
"Jefferson County, Tennessee",48032,174.6173701,275.07,-5,7/1/2005 to 6/30/2006,47,89,-5,7/1/2005 to 6/30/2006,547,506,41,,,628,,11.3882,10.5346,0.8536,,,13.0746
"Jefferson County, Tennessee",49375,179.4997637,275.07,-4,7/1/2006 to 6/30/2007,47,89,-4,7/1/2006 to 6/30/2007,590,455,135,,,1235,,11.9494,9.2152,2.7342,,,25.0127
"Jefferson County, Tennessee",50570,183.8441124,275.07,-3,7/1/2007 to 6/30/2008,47,89,-3,7/1/2007 to 6/30/2008,617,505,112,,,1078,,12.2009,9.9862,2.2148,,,21.317
"Jefferson County, Tennessee",51482,187.1596321,275.07,-2,7/1/2008 to 6/30/2009,47,89,-2,7/1/2008 to 6/30/2009,587,512,75,,,830,,11.402,9.9452,1.4568,,,16.1221
"Jefferson County, Tennessee",51831,188.4284,275.07,-1,7/1/2009 to 6/30/2010,47,89,-1,7/1/2009 to 6/30/2010,571,504,67,,,289,,11.0166,9.7239,1.2927,,,5.5758
"Johnson County, Tennessee",17513,58.68181209,298.44,0,4/1/2000 to 6/30/2000,47,91,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Johnson County, Tennessee",17683,59.25144083,298.44,-9,7/1/2001 to 6/30/2002,47,91,-9,7/1/2001 to 6/30/2002,148,193,-45,,,210,,8.3696,10.9144,-2.5448,,,11.8758
"Johnson County, Tennessee",17739,59.43908323,298.44,-8,7/1/2002 to 6/30/2003,47,91,-8,7/1/2002 to 6/30/2003,155,226,-71,,,141,,8.7378,12.7403,-4.0025,,,7.9486
"Johnson County, Tennessee",17908,60.00536121,298.44,-7,7/1/2003 to 6/30/2004,47,91,-7,7/1/2003 to 6/30/2004,160,187,-27,,,209,,8.9346,10.4423,-1.5077,,,11.6708
"Johnson County, Tennessee",17929,60.07572711,298.44,-6,7/1/2004 to 6/30/2005,47,91,-6,7/1/2004 to 6/30/2005,160,207,-47,,,87,,8.9241,11.5455,-2.6215,,,4.8525
"Johnson County, Tennessee",18056,60.50127329,298.44,-5,7/1/2005 to 6/30/2006,47,91,-5,7/1/2005 to 6/30/2006,177,204,-27,,,173,,9.8028,11.2982,-1.4953,,,9.5813
"Johnson County, Tennessee",17948,60.1393915,298.44,-4,7/1/2006 to 6/30/2007,47,91,-4,7/1/2006 to 6/30/2007,182,233,-51,,,-44,,10.1404,12.9819,-2.8415,,,-2.4515
"Johnson County, Tennessee",18098,60.64200509,298.44,-3,7/1/2007 to 6/30/2008,47,91,-3,7/1/2007 to 6/30/2008,182,211,-29,,,180,,10.0564,11.6587,-1.6024,,,9.9459
"Johnson County, Tennessee",18104,60.66210964,298.44,-2,7/1/2008 to 6/30/2009,47,91,-2,7/1/2008 to 6/30/2009,173,211,-38,,,44,,9.5559,11.6549,-2.099,,,2.4304
"Johnson County, Tennessee",18086,60.60179601,298.44,-1,7/1/2009 to 6/30/2010,47,91,-1,7/1/2009 to 6/30/2010,159,197,-38,,,24,,8.7913,10.8924,-2.1011,,,1.327
"Knox County, Tennessee",381884,751.2521394,508.33,0,4/1/2000 to 6/30/2000,47,93,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Knox County, Tennessee",387710,762.7131981,508.33,-9,7/1/2001 to 6/30/2002,47,93,-9,7/1/2001 to 6/30/2002,4828,3710,1118,,,2045,,12.4526,9.569,2.8836,,,5.2746
"Knox County, Tennessee",392829,772.7834281,508.33,-8,7/1/2002 to 6/30/2003,47,93,-8,7/1/2002 to 6/30/2003,4749,3597,1152,,,2647,,12.0892,9.1567,2.9326,,,6.7383
"Knox County, Tennessee",399155,785.2280999,508.33,-7,7/1/2003 to 6/30/2004,47,93,-7,7/1/2003 to 6/30/2004,4864,3577,1287,,,3668,,12.1857,8.9614,3.2243,,,9.1894
"Knox County, Tennessee",403311,793.4038912,508.33,-6,7/1/2004 to 6/30/2005,47,93,-6,7/1/2004 to 6/30/2005,5060,3763,1297,,,2848,,12.5461,9.3303,3.2159,,,7.0615
"Knox County, Tennessee",409324,805.2328212,508.33,-5,7/1/2005 to 6/30/2006,47,93,-5,7/1/2005 to 6/30/2006,5009,3634,1375,,,4637,,12.2372,8.8781,3.3592,,,11.3284
"Knox County, Tennessee",416888,820.1129188,508.33,-4,7/1/2006 to 6/30/2007,47,93,-4,7/1/2006 to 6/30/2007,5190,3458,1732,,,5836,,12.4494,8.2948,4.1546,,,13.999
"Knox County, Tennessee",424257,834.6094073,508.33,-3,7/1/2007 to 6/30/2008,47,93,-3,7/1/2007 to 6/30/2008,5423,3745,1678,,,5670,,12.7823,8.8272,3.9551,,,13.3645
"Knox County, Tennessee",430444,846.7806346,508.33,-2,7/1/2008 to 6/30/2009,47,93,-2,7/1/2008 to 6/30/2009,5431,3797,1634,,,4528,,12.6172,8.8211,3.7961,,,10.5194
"Knox County, Tennessee",434617,854.9898688,508.33,-1,7/1/2009 to 6/30/2010,47,93,-1,7/1/2009 to 6/30/2010,5451,3689,1762,,,2454,,12.5421,8.4879,4.0541,,,5.6464
"Lake County, Tennessee",7951,47.95864615,165.7886667,0,4/1/2000 to 6/30/2000,47,95,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Lake County, Tennessee",7942,47.90436017,165.7886667,-9,7/1/2001 to 6/30/2002,47,95,-9,7/1/2001 to 6/30/2002,81,122,-41,,,55,,10.1989,15.3614,-5.1624,,,6.9252
"Lake County, Tennessee",7871,47.47610412,165.7886667,-8,7/1/2002 to 6/30/2003,47,95,-8,7/1/2002 to 6/30/2003,61,102,-41,,,-23,,7.75,12.959,-5.209,,,-2.9221
"Lake County, Tennessee",7847,47.33134151,165.7886667,-7,7/1/2003 to 6/30/2004,47,95,-7,7/1/2003 to 6/30/2004,92,103,-11,,,-6,,11.7242,13.126,-1.4018,,,-0.7646
"Lake County, Tennessee",7629,46.01641447,165.7886667,-6,7/1/2004 to 6/30/2005,47,95,-6,7/1/2004 to 6/30/2005,73,93,-20,,,-191,,9.5688,12.1903,-2.6216,,,-25.036
"Lake County, Tennessee",7533,45.43736403,165.7886667,-5,7/1/2005 to 6/30/2006,47,95,-5,7/1/2005 to 6/30/2006,56,98,-42,,,-48,,7.434,13.0094,-5.5755,,,-6.372
"Lake County, Tennessee",7475,45.08752106,165.7886667,-4,7/1/2006 to 6/30/2007,47,95,-4,7/1/2006 to 6/30/2007,72,76,-4,,,-48,,9.6321,10.1672,-0.5351,,,-6.4214
"Lake County, Tennessee",7426,44.79196407,165.7886667,-3,7/1/2007 to 6/30/2008,47,95,-3,7/1/2007 to 6/30/2008,65,85,-20,,,-28,,8.753,11.4463,-2.6932,,,-3.7705
"Lake County, Tennessee",7343,44.29132671,165.7886667,-2,7/1/2008 to 6/30/2009,47,95,-2,7/1/2008 to 6/30/2009,77,97,-20,,,-63,,10.4862,13.2099,-2.7237,,,-8.5796
"Lake County, Tennessee",7291,43.97767439,165.7886667,-1,7/1/2009 to 6/30/2010,47,95,-1,7/1/2009 to 6/30/2010,75,82,-7,,,-49,,10.2867,11.2467,-0.9601,,,-6.7206
"Lauderdale County, Tennessee",27134,57.49094222,471.97,0,4/1/2000 to 6/30/2000,47,97,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Lauderdale County, Tennessee",27170,57.56721826,471.97,-9,7/1/2001 to 6/30/2002,47,97,-9,7/1/2001 to 6/30/2002,417,301,116,,,16,,15.3478,11.0784,4.2694,,,0.5889
"Lauderdale County, Tennessee",27078,57.37229061,471.97,-8,7/1/2002 to 6/30/2003,47,97,-8,7/1/2002 to 6/30/2003,405,299,106,,,-176,,14.9568,11.0422,3.9146,,,-6.4997
"Lauderdale County, Tennessee",26945,57.09049304,471.97,-7,7/1/2003 to 6/30/2004,47,97,-7,7/1/2003 to 6/30/2004,395,291,104,,,-215,,14.6595,10.7998,3.8597,,,-7.9792
"Lauderdale County, Tennessee",26667,56.50147255,471.97,-6,7/1/2004 to 6/30/2005,47,97,-6,7/1/2004 to 6/30/2005,390,258,132,,,-381,,14.6248,9.6749,4.9499,,,-14.2873
"Lauderdale County, Tennessee",26592,56.34256415,471.97,-5,7/1/2005 to 6/30/2006,47,97,-5,7/1/2005 to 6/30/2006,346,286,60,,,-109,,13.0114,10.7551,2.2563,,,-4.099
"Lauderdale County, Tennessee",26582,56.32137636,471.97,-4,7/1/2006 to 6/30/2007,47,97,-4,7/1/2006 to 6/30/2007,371,242,129,,,-121,,13.9568,9.1039,4.8529,,,-4.552
"Lauderdale County, Tennessee",26600,56.35951438,471.97,-3,7/1/2007 to 6/30/2008,47,97,-3,7/1/2007 to 6/30/2008,372,298,74,,,-53,,13.985,11.203,2.782,,,-1.9925
"Lauderdale County, Tennessee",26597,56.35315804,471.97,-2,7/1/2008 to 6/30/2009,47,97,-2,7/1/2008 to 6/30/2009,402,300,102,,,-104,,15.1145,11.2795,3.835,,,-3.9102
"Lauderdale County, Tennessee",26485,56.11585482,471.97,-1,7/1/2009 to 6/30/2010,47,97,-1,7/1/2009 to 6/30/2010,367,225,142,,,-260,,13.8569,8.4954,5.3615,,,-9.8169
"Lawrence County, Tennessee",39910,64.67032878,617.13,0,4/1/2000 to 6/30/2000,47,99,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Lawrence County, Tennessee",39972,64.77079384,617.13,-9,7/1/2001 to 6/30/2002,47,99,-9,7/1/2001 to 6/30/2002,633,400,233,,,-162,,15.8361,10.007,5.8291,,,-4.0528
"Lawrence County, Tennessee",40478,65.59071833,617.13,-8,7/1/2002 to 6/30/2003,47,99,-8,7/1/2002 to 6/30/2003,579,425,154,,,383,,14.3041,10.4995,3.8045,,,9.4619
"Lawrence County, Tennessee",40473,65.5826163,617.13,-7,7/1/2003 to 6/30/2004,47,99,-7,7/1/2003 to 6/30/2004,596,435,161,,,-130,,14.7259,10.7479,3.978,,,-3.212
"Lawrence County, Tennessee",40482,65.59719994,617.13,-6,7/1/2004 to 6/30/2005,47,99,-6,7/1/2004 to 6/30/2005,598,483,115,,,-63,,14.772,11.9312,2.8408,,,-1.5562
"Lawrence County, Tennessee",40643,65.85808501,617.13,-5,7/1/2005 to 6/30/2006,47,99,-5,7/1/2005 to 6/30/2006,540,484,56,,,144,,13.2864,11.9086,1.3779,,,3.543
"Lawrence County, Tennessee",40590,65.77220359,617.13,-4,7/1/2006 to 6/30/2007,47,99,-4,7/1/2006 to 6/30/2007,550,505,45,,,-66,,13.5501,12.4415,1.1086,,,-1.626
"Lawrence County, Tennessee",40888,66.25508402,617.13,-3,7/1/2007 to 6/30/2008,47,99,-3,7/1/2007 to 6/30/2008,612,439,173,,,128,,14.9677,10.7366,4.2311,,,3.1305
"Lawrence County, Tennessee",41083,66.57106282,617.13,-2,7/1/2008 to 6/30/2009,47,99,-2,7/1/2008 to 6/30/2009,595,431,164,,,38,,14.4829,10.491,3.9919,,,0.925
"Lawrence County, Tennessee",41288,66.90324567,617.13,-1,7/1/2009 to 6/30/2010,47,99,-1,7/1/2009 to 6/30/2010,562,445,117,,,91,,13.6117,10.778,2.8338,,,2.204
"Lewis County, Tennessee",11389,40.37363962,282.09,0,4/1/2000 to 6/30/2000,47,101,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Lewis County, Tennessee",11412,40.45517388,282.09,-9,7/1/2001 to 6/30/2002,47,101,-9,7/1/2001 to 6/30/2002,131,117,14,,,19,,11.4791,10.2524,1.2268,,,1.6649
"Lewis County, Tennessee",11414,40.46226382,282.09,-8,7/1/2002 to 6/30/2003,47,101,-8,7/1/2002 to 6/30/2003,121,121,0,,,11,,10.601,10.601,0,,,0.9637
"Lewis County, Tennessee",11415,40.46580878,282.09,-7,7/1/2003 to 6/30/2004,47,101,-7,7/1/2003 to 6/30/2004,171,145,26,,,-13,,14.9803,12.7026,2.2777,,,-1.1389
"Lewis County, Tennessee",11388,40.37009465,282.09,-6,7/1/2004 to 6/30/2005,47,101,-6,7/1/2004 to 6/30/2005,182,161,21,,,-36,,15.9817,14.1377,1.844,,,-3.1612
"Lewis County, Tennessee",11351,40.23893084,282.09,-5,7/1/2005 to 6/30/2006,47,101,-5,7/1/2005 to 6/30/2006,151,121,30,,,-57,,13.3028,10.6599,2.6429,,,-5.0216
"Lewis County, Tennessee",11454,40.60406253,282.09,-4,7/1/2006 to 6/30/2007,47,101,-4,7/1/2006 to 6/30/2007,139,144,-5,,,116,,12.1355,12.572,-0.4365,,,10.1275
"Lewis County, Tennessee",11545,40.92665461,282.09,-3,7/1/2007 to 6/30/2008,47,101,-3,7/1/2007 to 6/30/2008,150,143,7,,,86,,12.9926,12.3863,0.6063,,,7.4491
"Lewis County, Tennessee",11521,40.84157538,282.09,-2,7/1/2008 to 6/30/2009,47,101,-2,7/1/2008 to 6/30/2009,151,144,7,,,-31,,13.1065,12.4989,0.6076,,,-2.6907
"Lewis County, Tennessee",11553,40.95501436,282.09,-1,7/1/2009 to 6/30/2010,47,101,-1,7/1/2009 to 6/30/2010,153,124,29,,,3,,13.2433,10.7331,2.5102,,,0.2597
"Lincoln County, Tennessee",31346,54.96019918,570.34,0,4/1/2000 to 6/30/2000,47,103,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Lincoln County, Tennessee",31564,55.34242732,570.34,-9,7/1/2001 to 6/30/2002,47,103,-9,7/1/2001 to 6/30/2002,389,386,3,,,192,,12.3242,12.2291,0.095,,,6.0829
"Lincoln County, Tennessee",31618,55.43710769,570.34,-8,7/1/2002 to 6/30/2003,47,103,-8,7/1/2002 to 6/30/2003,374,395,-21,,,100,,11.8287,12.4929,-0.6642,,,3.1628
"Lincoln County, Tennessee",31764,55.69309535,570.34,-7,7/1/2003 to 6/30/2004,47,103,-7,7/1/2003 to 6/30/2004,400,347,53,,,122,,12.5929,10.9243,1.6686,,,3.8408
"Lincoln County, Tennessee",31775,55.71238209,570.34,-6,7/1/2004 to 6/30/2005,47,103,-6,7/1/2004 to 6/30/2005,389,379,10,,,34,,12.2423,11.9276,0.3147,,,1.07
"Lincoln County, Tennessee",32132,56.33832451,570.34,-5,7/1/2005 to 6/30/2006,47,103,-5,7/1/2005 to 6/30/2006,432,372,60,,,332,,13.4445,11.5772,1.8673,,,10.3324
"Lincoln County, Tennessee",32441,56.8801066,570.34,-4,7/1/2006 to 6/30/2007,47,103,-4,7/1/2006 to 6/30/2007,420,376,44,,,289,,12.9466,11.5903,1.3563,,,8.9085
"Lincoln County, Tennessee",32729,57.38506856,570.34,-3,7/1/2007 to 6/30/2008,47,103,-3,7/1/2007 to 6/30/2008,425,370,55,,,234,,12.9854,11.305,1.6805,,,7.1496
"Lincoln County, Tennessee",33172,58.16179823,570.34,-2,7/1/2008 to 6/30/2009,47,103,-2,7/1/2008 to 6/30/2009,458,401,57,,,384,,13.8068,12.0885,1.7183,,,11.576
"Lincoln County, Tennessee",33362,58.49493285,570.34,-1,7/1/2009 to 6/30/2010,47,103,-1,7/1/2009 to 6/30/2010,403,354,49,,,144,,12.0796,10.6109,1.4687,,,4.3163
"Loudon County, Tennessee",39086,170.4802198,229.27,0,4/1/2000 to 6/30/2000,47,105,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"Loudon County, Tennessee",39939,174.200724,229.27,-9,7/1/2001 to 6/30/2002,47,105,-9,7/1/2001 to 6/30/2002,490,428,62,,,719,,12.2687,10.7163,1.5524,,,18.0025
"Loudon County, Tennessee",40722,177.6159114,229.27,-8,7/1/2002 to 6/30/2003,47,105,-8,7/1/2002 to 6/30/2003,481,442,39,,,778,,11.8118,10.8541,0.9577,,,19.1052
"Loudon County, Tennessee",41414,180.6341868,229.27,-7,7/1/2003 to 6/30/2004,47,105,-7,7/1/2003 to 6/30/2004,478,470,8,,,720,,11.542,11.3488,0.1932,,,17.3854
"Loudon County, Tennessee",42138,183.7920356,229.27,-6,7/1/2004 to 6/30/2005,47,105,-6,7/1/2004 to 6/30/2005,493,469,24,,,748,,11.6997,11.1301,0.5696,,,17.7512
"Loudon County, Tennessee",43231,188.5593405,229.27,-5,7/1/2005 to 6/30/2006,47,105,-5,7/1/2005 to 6/30/2006,509,457,52,,,1079,,11.774,10.5711,1.2028,,,24.9589
"Loudon County, Tennessee",44362,193.4923889,229.27,-4,7/1/2006 to 6/30/2007,47,105,-4,7/1/2006 to 6/30/2007,477,513,-36,,,1188,,10.7524,11.564,-0.8115,,,26.7797
"Loudon County, Tennessee",45328,197.7057618,229.27,-3,7/1/2007 to 6/30/2008,47,105,-3,7/1/2007 to 6/30/2008,555,483,72,,,891,,12.2441,10.6557,1.5884,,,19.6567
"Loudon County, Tennessee",46246,201.7097745,229.27,-2,7/1/2008 to 6/30/2009,47,105,-2,7/1/2008 to 6/30/2009,561,495,66,,,843,,12.1308,10.7036,1.4272,,,18.2286
"Loudon County, Tennessee",46718,203.7684826,229.27,-1,7/1/2009 to 6/30/2010,47,105,-1,7/1/2009 to 6/30/2010,522,504,18,,,459,,11.1734,10.7881,0.3853,,,9.8249
"McMinn County, Tennessee",49011,113.9472705,430.12,0,4/1/2000 to 6/30/2000,47,107,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"McMinn County, Tennessee",49778,115.7304938,430.12,-9,7/1/2001 to 6/30/2002,47,107,-9,7/1/2001 to 6/30/2002,630,483,147,,,510,,12.6562,9.7031,2.9531,,,10.2455
"McMinn County, Tennessee",50051,116.3652004,430.12,-8,7/1/2002 to 6/30/2003,47,107,-8,7/1/2002 to 6/30/2003,613,560,53,,,261,,12.2475,11.1886,1.0589,,,5.2147
"McMinn County, Tennessee",50425,117.2347252,430.12,-7,7/1/2003 to 6/30/2004,47,107,-7,7/1/2003 to 6/30/2004,598,543,55,,,364,,11.8592,10.7685,1.0907,,,7.2186
"McMinn County, Tennessee",50642,117.7392356,430.12,-6,7/1/2004 to 6/30/2005,47,107,-6,7/1/2004 to 6/30/2005,604,587,17,,,253,,11.9269,11.5912,0.3357,,,4.9959
"McMinn County, Tennessee",51240,119.1295452,430.12,-5,7/1/2005 to 6/30/2006,47,107,-5,7/1/2005 to 6/30/2006,628,573,55,,,592,,12.256,11.1827,1.0734,,,11.5535
"McMinn County, Tennessee",51897,120.6570259,430.12,-4,7/1/2006 to 6/30/2007,47,107,-4,7/1/2006 to 6/30/2007,610,550,60,,,632,,11.7541,10.5979,1.1561,,,12.178
"McMinn County, Tennessee",52283,121.5544499,430.12,-3,7/1/2007 to 6/30/2008,47,107,-3,7/1/2007 to 6/30/2008,596,577,19,,,370,,11.3995,11.0361,0.3634,,,7.0769
"McMinn County, Tennessee",52737,122.6099693,430.12,-2,7/1/2008 to 6/30/2009,47,107,-2,7/1/2008 to 6/30/2009,638,586,52,,,403,,12.0978,11.1117,0.986,,,7.6417
"McMinn County, Tennessee",52862,122.9005859,430.12,-1,7/1/2009 to 6/30/2010,47,107,-1,7/1/2009 to 6/30/2010,583,553,30,,,101,,11.0287,10.4612,0.5675,,,1.9106
"McNairy County, Tennessee",24644,43.7850899,562.84,0,4/1/2000 to 6/30/2000,47,109,0,4/1/2000 to 6/30/2000,,,,,,,,,,,,,
"McNairy County, Tennessee",24580,43.67138085,562.84,-9,7/1/2001 to 6/30/2002,47,109,-9,7/1/2001 to 6/30/2002,341,330,11,,,-98,,13.8731,13.4255,0.4475,,,-3.987
"McNairy County, Tennessee",24578,43.66782745,562.84,-8,7/1/2002 to 6/30/2003,47,109,-8,7/1/2002 to 6/30/2003,354,307,47,,,-28,,14.4031,12.4908,1.9123,,,-1.1392
"McNairy County, Tennessee",24737,43.95032336,562.84,-7,7/1/2003 to 6/30/2004,47,109,-7,7/1/2003 to 6/30/2004,326,314,12,,,170,,13.1786,12.6935,0.4851,,,6.8723
"McNairy County, Tennessee",24838,44.12977045,562.84,-6,7/1/2004 to 6/30/2005,47,109,-6,7/1/2004 to 6/30/2005,336,350,-14,,,142,,13.5277,14.0913,-0.5637,,,5.717
"McNairy County, Tennessee",25045,44.49754815,562.84,-5,7/1/2005 to 6/30/2006,47,109,-5,7/1/2005 to 6/30/2006,330,295,35,,,197,,13.1763,11.7788,1.3975,,,7.8658
"McNairy County, Tennessee",25321,44.98791841,562.84,-4,7/1/2006 to 6/30/2007,47,109,-4,7/1/2006 to 6/30/2007,296,313,-17,,,310,,11.6899,12.3613,-0.6714,,,12.2428
"McNairy County, Tennessee",25398,45.12472461,562.84,-3,7/1/2007 to 6/30/2008,47,109,-3,7/1/2007 to 6/30/2008,274,304,-30,,,109,,10.7883,11.9694,-1.1812,,,4.2917
"McNairy County, Tennessee",25598,45.48006538,562.84,-2,7/1/2008 to 6/30/2009,47,109,-2,7/1/2008 to 6/30/2009,303,361,-58,,,258,,11.8369,14.1027,-2.2658,,,10.0789
